# x y shiftx shifty (regularE-shiftedE)/(shiftlength)
-3.65697 -0.376638 0.0023364 0.15357 -0.0559364
-3.65697 -0.376638 0.094805 -0.101084 0.0521831
-3.65697 -0.376638 -0.112755 -0.0961749 0.0413978
-3.65697 -0.376638 0.130247 0.081943 0.000893533
-3.65697 -0.376638 0.00441307 -0.194318 0.0590098
-3.65697 -0.376638 -0.129539 0.0569971 -0.0215855
-3.06264 1.3309 0.0977046 -0.0903601 0.173988
-3.06264 1.3309 0.0301358 0.149186 -0.00342293
-3.06264 1.3309 -0.141134 -0.0658072 0.0401749
-3.06264 1.3309 0.147815 0.0603682 0.0804492
-3.06264 1.3309 -0.0487558 -0.161114 0.093145
-3.06264 1.3309 -0.115589 0.0860489 -0.0477909
-2.99333 1.67403 0.117679 -0.0888174 0.0292276
-2.99333 1.67403 0.132747 0.0689267 0.109085
-2.99333 1.67403 -0.145724 -0.0631366 -0.0813987
-2.99333 1.67403 0.00466679 0.150867 0.0735148
-2.99333 1.67403 -0.0301358 -0.149186 -0.0304137
-2.99333 1.67403 -0.129228 0.0834134 0.0309285
-2.98259 2.02102 0.130588 0.0722079 0.0415435
-2.98259 2.02102 0.12808 -0.0819407 0.136872
-2.98259 2.02102 -0.137482 0.079773 -0.016419
-2.98259 2.02102 -0.00466679 -0.150867 0.122795
-2.98259 2.02102 -0.00789512 0.149287 0.00134178
-2.98259 2.02102 -0.133895 -0.067454 0.0330696
-3.00075 2.36438 0.126481 0.0751734 0.0711948
-3.00075 2.36438 0.00789512 -0.149287 -0.0176111
-3.00075 2.36438 0.138483 -0.0770792 -0.00249718
-3.00075 2.36438 -0.149091 0.074905 0.0534474
-3.00075 2.36438 -0.0294112 0.146691 0.0236903
-3.00075 2.36438 -0.129587 -0.0695141 -0.0254222
-3.0684 2.70177 0.118273 0.069708 0.0247555
-3.0684 2.70177 0.0294112 -0.146691 0.102582
-3.0684 2.70177 0.155892 -0.0715179 0.0029042
-3.0684 2.70177 -0.123766 0.0864168 0.054536
-3.0684 2.70177 0.00371139 0.165064 -0.0102006
-3.0684 2.70177 -0.11968 -0.0717864 0.102647
-3.05986 3.08142 0.118808 0.0893621 0.034011
-3.05986 3.08142 -0.00371139 -0.165064 0.00859473
-3.05986 3.08142 -0.137536 0.0719283 -0.0580547
-3.05986 3.08142 0.114562 -0.095356 0.0952434
-3.05986 3.08142 -0.0169293 0.154657 0.0396201
-3.05986 3.08142 -0.127477 -0.0786472 -0.060901
-3.0988 3.43713 0.0169293 -0.154657 -0.044331
-3.0988 3.43713 -0.155015 0.0661613 -0.0824101
-3.0988 3.43713 0.128661 0.0790823 0.134382
-3.0988 3.43713 0.135738 -0.0652949 0.138226
-3.0988 3.43713 -0.0330342 0.137791 0.0249058
-3.0988 3.43713 -0.120607 -0.0827287 -0.151501
-2.80288 -3.36526 0.126323 0.0593925 0.150365
-2.80288 -3.36526 -0.161695 0.0587092 0.0326828
-2.80288 -3.36526 0.0070765 -0.144377 0.124891
-2.80288 -3.36526 -0.0302048 0.134625 0.0970634
-2.80288 -3.36526 0.144903 -0.0897287 0.111155
-2.80288 -3.36526 -0.128661 -0.0790823 0.0588148
-3.65159 -0.023426 -0.0556706 0.124059 0.0244558
-3.65159 -0.023426 0.127911 -0.0716272 0.0960705
-3.65159 -0.023426 0.137872 0.0669328 0.0555073
-3.65159 -0.023426 -0.131876 -0.0965732 -0.0556447
-3.65159 -0.023426 -0.0023364 -0.15357 0.0573908
-3.65159 -0.023426 -0.162702 0.0405653 -0.0512258
-2.7876 -2.72512 0.136417 0.0845977 0.262767
-2.7876 -2.72512 -0.120406 0.0731979 0.0409483
-2.7876 -2.72512 -0.0368472 -0.143696 0.118363
-2.7876 -2.72512 0.0193955 0.156795 0.143682
-2.7876 -2.72512 0.116829 -0.0735106 0.26228
-2.7876 -2.72512 -0.160369 -0.062635 0.0300564
-2.74299 -2.3645 0.140063 0.0781745 0.0915026
-2.74299 -2.3645 -0.1174 0.0757884 0.0517875
-2.74299 -2.3645 0.0150573 0.156254 0.0578496
-2.74299 -2.3645 -0.0193955 -0.156795 0.098547
-2.74299 -2.3645 0.117021 -0.0721969 0.0903847
-2.74299 -2.3645 -0.139801 -0.0835967 -0.00579922
-2.70836 -2.00511 0.126873 0.0765911 0.200675
-2.70836 -2.00511 -0.0038769 0.157768 0.0812773
-2.70836 -2.00511 -0.0150573 -0.156254 0.107137
-2.70836 -2.00511 0.125006 -0.0780794 0.198
-2.70836 -2.00511 -0.126195 0.0819294 -0.0234465
-2.70836 -2.00511 -0.132457 -0.0804654 0.0432081
-2.71728 -1.64224 0.131307 0.0704275 0.0663645
-2.71728 -1.64224 -0.00553689 0.147886 0.00455792
-2.71728 -1.64224 -0.122318 -0.0758388 0.0137119
-2.71728 -1.64224 0.13075 -0.081177 0.00391187
-2.71728 -1.64224 -0.14591 0.0769182 0.00395122
-2.71728 -1.64224 0.0038769 -0.157768 0.0637403
-2.73001 -1.30211 -0.0284981 0.155113 0.0668178
-2.73001 -1.30211 -0.140374 -0.0709678 -0.0505614
-2.73001 -1.30211 0.121607 0.0751563 0.0595238
-2.73001 -1.30211 0.136844 -0.0774586 0.0051757
-2.73001 -1.30211 -0.135544 0.0639753 -0.0131023
-2.73001 -1.30211 0.00553689 -0.147886 -0.0230833
-2.79556 -0.945347 -0.0227551 0.137627 0.00855789
-2.79556 -0.945347 0.150105 -0.0799567 0.111027
-2.79556 -0.945347 0.128872 0.0641136 0.166779
-2.79556 -0.945347 0.0284981 -0.155113 0.0389148
-2.79556 -0.945347 -0.107046 -0.0911377 0.0979495
-2.79556 -0.945347 -0.164879 0.069398 0.0433137
-2.84789 -0.628806 0.0301784 0.133649 0.095169
-2.84789 -0.628806 0.151627 -0.0735131 0.0618488
-2.84789 -0.628806 0.158635 0.0648507 0.154965
-2.84789 -0.628806 -0.142124 -0.0682287 -0.107685
-2.84789 -0.628806 -0.142124 0.0836036 -0.0183673
-2.84789 -0.628806 0.0227551 -0.137627 -0.0477045
-2.77848 -0.321412 0.0183887 0.162222 0.129591
-2.77848 -0.321412 0.128457 -0.0687987 0.122209
-2.77848 -0.321412 -0.106063 0.0928851 0.094093
-2.77848 -0.321412 0.1387 0.0793832 0.138956
-2.77848 -0.321412 -0.172302 -0.0500458 0.0308784
-2.77848 -0.321412 -0.0301784 -0.133649 -0.00309318
-2.73619 0.0516987 -0.00891782 0.161856 0.0592444
-2.73619 0.0516987 0.120312 -0.082839 0.0362349
-2.73619 0.0516987 -0.0183887 -0.162222 -0.0303004
-2.73619 0.0516987 0.119108 0.0767657 0.00267313
-2.73619 0.0516987 -0.124452 -0.0693371 0.0288787
-2.73619 0.0516987 -0.12873 0.0862722 0.0363173
-2.7567 0.423968 0.128025 -0.0850906 0.0737841
-2.7567 0.423968 -0.0387995 0.152325 0.0583555
-2.7567 0.423968 0.110528 0.0827319 0.126479
-2.7567 0.423968 -0.119813 -0.0755841 0.0595098
-2.7567 0.423968 -0.148789 0.0686929 0.0182939
-2.7567 0.423968 0.00891782 -0.161856 0.0300692
-2.84594 0.774315 0.149327 -0.0695928 0.203572
-2.84594 0.774315 0.120008 0.0808799 0.278016
-2.84594 0.774315 0.00348699 0.151634 0.120953
-2.84594 0.774315 -0.109989 -0.0836319 -0.0223823
-2.84594 0.774315 0.0387995 -0.152325 0.081595
-2.84594 0.774315 -0.142973 0.0808799 0.00810813
-2.83792 1.12307 0.116521 -0.0707539 0.116209
-2.83792 1.12307 0.05011 0.150728 0.0271955
-2.83792 1.12307 -0.00348699 -0.151634 0.113422
-2.83792 1.12307 0.163494 0.0653525 0.0650336
-2.83792 1.12307 -0.14646 -0.0707539 0.0195685
-2.83792 1.12307 -0.0977046 0.0903601 0.0699424
-2.72267 1.46975 0.113384 -0.0853757 0.0577103
-2.72267 1.46975 0.0150685 0.157744 0.0623719
-2.72267 1.46975 0.134041 0.0773889 0.0565144
-2.72267 1.46975 -0.147815 -0.0603682 0.0257951
-2.72267 1.46975 -0.05011 -0.150728 -0.0154151
-2.72267 1.46975 -0.117679 0.0888174 -7.52036e-05
-2.68801 1.83256 0.128887 0.0798601 0.0622362
-2.68801 1.83256 0.118973 -0.0803552 0.0816432
-2.68801 1.83256 -0.12808 0.0819407 0.0348844
-2.68801 1.83256 -0.0150685 -0.157744 -0.044433
-2.68801 1.83256 0.00250725 0.154149 0.120356
-2.68801 1.83256 -0.132747 -0.0689267 -0.0171745
-2.68224 2.1871 0.119855 0.0906598 0.104846
-2.68224 2.1871 -0.00250725 -0.154149 0.120904
-2.68224 2.1871 -0.138483 0.0770792 -0.0690699
-2.68224 2.1871 0.12638 -0.0742885 0.121844
-2.68224 2.1871 -0.0120022 0.152253 -0.012819
-2.68224 2.1871 -0.130588 -0.0722079 0.0262897
-2.70985 2.53728 0.0120022 -0.152253 0.124615
-2.70985 2.53728 0.122717 0.0925272 0.139043
-2.70985 2.53728 -0.155892 0.0715179 0.00618053
-2.70985 2.53728 0.131858 -0.0615928 0.195049
-2.70985 2.53728 -0.0376188 0.141226 0.03851
-2.70985 2.53728 -0.126481 -0.0751734 0.0406738
-2.79637 2.8621 0.0376188 -0.141226 -0.0559566
-2.79637 2.8621 0.098456 0.08414 0.12105
-2.79637 2.8621 0.160335 -0.0486988 0.0732485
-2.79637 2.8621 -0.114562 0.095356 -0.0648794
-2.79637 2.8621 0.00424674 0.184718 0.0274002
-2.79637 2.8621 -0.118273 -0.069708 0.00858578
-2.7866 3.28695 0.137827 0.0546485 0.0158966
-2.7866 3.28695 -0.00424674 -0.184718 0.0419759
-2.7866 3.28695 0.0942092 -0.100578 0.113214
-2.7866 3.28695 -0.135738 0.0652949 -0.0294263
-2.7866 3.28695 -0.0070765 0.144377 0.0269093
-2.7866 3.28695 -0.118808 -0.0893621 0.024909
